time,dt,pos_x,pos_y,pos_z,vel_body_x,vel_body_y,vel_body_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,roll,pitch,yaw,qw,qx,qy,qz,pwm_1,pwm_2,pwm_3,pwm_4,total_thrust,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,trajectory_type
142.660648,0.009984,-1.221179,0.413474,0.426394,4.149429,-2.100822,3.908761,-0.664424,-0.701637,-15.902722,0.760019,0.147864,-1.311319,0.711460,0.127069,-1.301604,0.302671,-0.534431,-1.327855,0.775475,-0.046329,-0.295183,-0.556201,0.978297,0.982273,0.932130,0.989908,3.882608,-0.998981,0.021158,-0.064982,-1.183726,SYSTEM_IDENTIFICATION
142.670657,0.010009,-1.183802,0.398849,0.458056,4.199548,-2.146497,3.879056,-0.666336,-0.700183,-15.927307,0.696184,0.120015,-1.304045,0.618388,0.084497,-1.292788,0.314112,-0.530434,-1.338804,0.772900,-0.042279,-0.296684,-0.559300,0.983983,0.977080,0.933733,0.990302,3.885098,-0.998981,0.048848,-0.089008,-1.166821,SYSTEM_IDENTIFICATION
142.680686,0.010029,-1.106805,0.369452,0.520378,4.303153,-2.235021,3.820107,-0.664520,-0.712589,-15.867114,0.569738,0.061768,-1.290898,0.553056,0.054137,-1.285463,0.335323,-0.522842,-1.360476,0.767606,-0.034956,-0.299506,-0.565557,0.985482,0.988875,0.947483,0.990464,3.912304,-0.998981,-0.007791,-0.109308,-1.165042,SYSTEM_IDENTIFICATION
142.690670,0.009984,-1.067790,0.354166,0.551152,4.355451,-2.278770,3.791148,-0.663211,-0.708616,-15.857482,0.501002,0.030177,-1.284144,0.482753,0.023325,-1.278562,0.345050,-0.519283,-1.371217,0.764889,-0.031712,-0.300820,-0.568724,0.988767,0.995938,0.958915,0.990849,3.934468,-0.998981,-0.093664,-0.112294,-1.181393,SYSTEM_IDENTIFICATION
142.700691,0.010021,-1.028424,0.338492,0.581686,4.408144,-2.322489,3.762142,-0.660159,-0.718098,-15.894190,0.427443,0.004078,-1.277726,0.372533,-0.013376,-1.268757,0.354130,-0.515843,-1.381920,0.762125,-0.028759,-0.302031,-0.571940,0.990657,0.993320,0.960093,0.991525,3.935594,-0.998981,-0.170237,-0.162144,-1.159491,SYSTEM_IDENTIFICATION
142.710668,0.009977,-0.947241,0.307130,0.641774,4.517088,-2.408123,3.703386,-0.661281,-0.736768,-16.004564,0.292084,-0.040568,-1.263616,0.276036,-0.045179,-1.258247,0.370494,-0.509294,-1.403100,0.756509,-0.023643,-0.304165,-0.578463,0.990477,0.989369,0.958330,0.992365,3.930542,-0.998981,-0.223335,-0.180233,-1.158574,SYSTEM_IDENTIFICATION
142.720688,0.010020,-0.906108,0.290867,0.671459,4.572039,-2.451143,3.673675,-0.657411,-0.734494,-16.017887,0.225277,-0.057907,-1.257002,0.207784,-0.061434,-1.252003,0.377817,-0.506148,-1.413576,0.753665,-0.021449,-0.305079,-0.581770,0.986344,0.990115,0.956743,0.993004,3.926206,-0.998981,-0.248581,-0.221366,-1.144930,SYSTEM_IDENTIFICATION
142.734799,0.014111,-0.864609,0.274217,0.700902,4.627141,-2.494222,3.644002,-0.656211,-0.742512,-16.029823,0.158365,-0.071921,-1.250909,0.141194,-0.075029,-1.245864,0.384543,-0.503051,-1.424000,0.750796,-0.019497,-0.305865,-0.585126,0.971400,1.000000,0.954988,0.991769,3.918158,-0.998981,-0.376159,-0.190378,-1.162103,SYSTEM_IDENTIFICATION
142.740672,0.005873,-0.821997,0.257812,0.729985,4.683467,-2.536239,3.614375,-0.658818,-0.751141,-16.015316,0.090996,-0.085187,-1.244155,0.041791,-0.096409,-1.235217,0.390670,-0.500005,-1.434369,0.747905,-0.017785,-0.306520,-0.588530,0.982313,0.991913,0.957885,0.994202,3.926313,-0.998981,-0.401125,-0.241874,-1.152189,SYSTEM_IDENTIFICATION
142.750669,0.009997,-0.779018,0.241020,0.758808,4.739788,-2.578310,3.584847,-0.658049,-0.752165,-16.033909,0.026849,-0.101250,-1.237640,-0.018172,-0.116276,-1.229424,0.396271,-0.497057,-1.444602,0.745016,-0.016288,-0.307079,-0.591936,0.978671,0.998122,0.962704,0.995000,3.934498,-0.998981,-0.446059,-0.264419,-1.151867,SYSTEM_IDENTIFICATION
142.760669,0.010000,-0.691951,0.206275,0.815748,4.852237,-2.662960,3.525810,-0.657838,-0.766343,-16.043720,-0.096828,-0.143293,-1.225782,-0.141217,-0.160516,-1.217860,0.405876,-0.491505,-1.465029,0.739149,-0.014009,-0.307904,-0.598881,0.979488,1.000000,0.969856,0.994002,3.943346,-0.998981,-0.486080,-0.282793,-1.150716,SYSTEM_IDENTIFICATION
142.772083,0.011414,-0.691951,0.206275,0.815748,4.852237,-2.662960,3.525810,-0.657838,-0.766343,-16.043720,-0.096828,-0.143293,-1.225782,-0.141217,-0.160516,-1.217860,0.405876,-0.491505,-1.465029,0.739149,-0.014009,-0.307904,-0.598881,0.979488,1.000000,0.969856,0.994002,3.943346,-0.998981,-0.539847,-0.266301,-1.155748,SYSTEM_IDENTIFICATION
142.780690,0.008607,-0.647070,0.188988,0.843729,4.909536,-2.704484,3.496175,-0.649025,-0.771253,-16.068579,-0.155596,-0.166052,-1.219810,-0.198998,-0.181128,-1.210861,0.409909,-0.488928,-1.475244,0.736166,-0.013227,-0.308180,-0.602421,0.978813,1.000000,0.971333,0.994350,3.944496,-0.998981,-0.509021,-0.337605,-1.145837,SYSTEM_IDENTIFICATION
142.790659,0.009969,-0.601821,0.171311,0.871476,4.966726,-2.746381,3.466365,-0.656556,-0.778463,-16.121180,-0.211783,-0.187091,-1.212736,-0.248854,-0.202400,-1.206281,0.413498,-0.486500,-1.485346,0.733186,-0.012644,-0.308388,-0.605949,0.987827,0.998953,0.979313,0.997350,3.963443,-0.998981,-0.590185,-0.335825,-1.148027,SYSTEM_IDENTIFICATION
142.800981,0.010322,-0.556201,0.153243,0.898988,5.023755,-2.788690,3.436210,-0.653159,-0.787622,-16.140781,-0.260698,-0.207752,-1.208563,-0.297256,-0.221859,-1.201408,0.416673,-0.484196,-1.495466,0.730174,-0.012259,-0.308524,-0.609515,0.966075,1.000000,0.971039,0.988481,3.925595,-0.998981,-0.626575,-0.357726,-1.147963,SYSTEM_IDENTIFICATION
142.810664,0.009683,-0.463048,0.116628,0.953163,5.138238,-2.873325,3.375290,-0.645729,-0.802831,-16.179777,-0.355977,-0.242510,-1.197101,-0.366701,-0.246750,-1.192164,0.421781,-0.479918,-1.515703,0.724070,-0.012057,-0.308557,-0.616741,0.975344,1.000000,0.975651,0.995906,3.946901,-0.998981,-0.659026,-0.377085,-1.147553,SYSTEM_IDENTIFICATION
142.820691,0.010027,-0.415519,0.098076,0.979806,5.195510,-2.915538,3.344903,-0.647687,-0.804863,-16.150837,-0.399374,-0.259005,-1.191306,-0.410605,-0.262293,-1.187113,0.423797,-0.477955,-1.525707,0.721015,-0.012194,-0.308478,-0.620347,0.980409,0.995478,0.976463,1.000000,3.952349,-0.998981,-0.687540,-0.344704,-1.148191,SYSTEM_IDENTIFICATION
142.830683,0.009992,-0.367626,0.079125,1.006214,5.252245,-2.958093,3.314378,-0.646174,-0.816169,-16.154572,-0.440671,-0.276942,-1.186296,-0.472059,-0.291676,-1.181317,0.425461,-0.476110,-1.535726,0.717932,-0.012501,-0.308334,-0.623978,0.983877,0.998836,0.986232,1.000000,3.968945,-0.998981,-0.732596,-0.425706,-1.150340,SYSTEM_IDENTIFICATION
142.840694,0.010011,-0.319370,0.059774,1.032386,5.308442,-3.001128,3.283844,-0.639162,-0.822277,-16.195772,-0.483403,-0.296949,-1.183017,-0.518709,-0.310726,-1.175673,0.426773,-0.474396,-1.545781,0.714812,-0.012983,-0.308126,-0.627641,0.977338,0.997906,0.984781,0.998458,3.958484,-0.998981,-0.771436,-0.449923,-1.147770,SYSTEM_IDENTIFICATION
142.850737,0.010043,-0.220978,0.020627,1.083896,5.420999,-3.087650,3.221797,-0.637021,-0.839095,-16.248615,-0.573475,-0.325884,-1.172300,-0.584396,-0.327703,-1.167544,0.428238,-0.471301,-1.565915,0.708495,-0.014474,-0.307457,-0.635056,0.960175,0.997094,0.969826,0.998538,3.925633,-0.998981,-0.801861,-0.471462,-1.147792,SYSTEM_IDENTIFICATION
142.860652,0.009915,-0.170847,0.000826,1.109233,5.477019,-3.131020,3.190465,-0.631373,-0.840660,-16.251951,-0.617958,-0.335883,-1.168177,-0.652518,-0.343979,-1.162264,0.428438,-0.469874,-1.575861,0.705340,-0.015426,-0.306991,-0.638760,0.952346,0.995919,0.968855,0.994991,3.912111,-0.998981,-0.844003,-0.551468,-1.151652,SYSTEM_IDENTIFICATION
142.870698,0.010046,-0.069536,-0.040020,1.159186,5.586613,-3.218905,3.128195,-0.626338,-0.852597,-16.162832,-0.703752,-0.366398,-1.160856,-0.713687,-0.370679,-1.156815,0.427744,-0.467342,-1.595815,0.698939,-0.017826,-0.305802,-0.646260,0.940806,0.994688,0.960639,0.995136,3.891269,-0.998981,-0.902776,-0.498452,-1.138285,SYSTEM_IDENTIFICATION
142.881225,0.010527,-0.017561,-0.060291,1.183679,5.641335,-3.261997,3.097505,-0.620355,-0.857610,-16.111370,-0.741447,-0.386434,-1.155494,-0.750740,-0.391419,-1.151211,0.426921,-0.466301,-1.605847,0.695685,-0.019272,-0.305117,-0.650042,0.950549,0.993814,0.971366,0.996616,3.912344,-0.998981,-0.902630,-0.498448,-1.138390,SYSTEM_IDENTIFICATION
142.890646,0.009421,0.034746,-0.080981,1.207941,5.694959,-3.305366,3.067243,-0.621973,-0.860764,-16.028419,-0.776977,-0.412939,-1.151414,-0.785913,-0.420330,-1.147719,0.425860,-0.465467,-1.615829,0.692424,-0.020861,-0.304411,-0.653795,0.965444,0.993173,0.987929,0.996754,3.943300,-0.998981,-0.962345,-0.601263,-1.150339,SYSTEM_IDENTIFICATION
142.900689,0.010043,0.087379,-0.102089,1.231973,5.747642,-3.349225,3.036897,-0.622959,-0.876609,-16.050266,-0.813478,-0.445010,-1.146184,-0.822698,-0.452275,-1.141901,0.424523,-0.464886,-1.625894,0.689112,-0.022643,-0.303682,-0.657564,0.954674,0.991821,0.978451,0.999273,3.924219,-0.998981,-0.981306,-0.568913,-1.135181,SYSTEM_IDENTIFICATION
142.910656,0.009967,0.140334,-0.123621,1.255774,5.799557,-3.393904,3.006179,-0.616047,-0.881194,-16.059628,-0.849217,-0.472818,-1.143758,-0.876097,-0.490662,-1.138819,0.422921,-0.464518,-1.636048,0.685746,-0.024600,-0.302921,-0.661352,0.963037,0.991264,0.989556,0.998100,3.941958,-0.998981,-1.031045,-0.650375,-1.145216,SYSTEM_IDENTIFICATION
142.920647,0.009991,0.194416,-0.144800,1.279208,5.851801,-3.437690,2.975531,-0.608689,-0.887633,-16.074242,-0.884106,-0.497214,-1.140983,-0.909457,-0.514917,-1.135147,0.421056,-0.464345,-1.646279,0.682329,-0.026722,-0.302118,-0.665160,0.951319,0.990129,0.979645,0.999493,3.920586,-0.998981,-1.071869,-0.673946,-1.138258,SYSTEM_IDENTIFICATION
142.930709,0.010062,0.303500,-0.188454,1.325382,5.953364,-3.527469,2.913519,-0.606524,-0.897086,-16.081718,-0.953848,-0.544507,-1.133147,-0.962983,-0.549718,-1.129699,0.416604,-0.464589,-1.666699,0.675434,-0.031399,-0.300406,-0.672725,0.950170,0.989370,0.984648,0.995479,3.919666,-0.998981,-1.090021,-0.653626,-1.128902,SYSTEM_IDENTIFICATION
142.940652,0.009943,0.358488,-0.210938,1.348115,6.002373,-3.573267,2.882492,-0.598029,-0.913669,-16.061680,-0.990084,-0.568411,-1.130594,-1.015810,-0.582624,-1.125703,0.413976,-0.465005,-1.677020,0.671909,-0.033986,-0.299477,-0.676533,0.955541,0.988444,0.990465,0.997643,3.932092,-0.998981,-1.092142,-0.658471,-1.129957,SYSTEM_IDENTIFICATION
142.951836,0.011184,0.414557,-0.233094,1.370474,6.051613,-3.618309,2.851463,-0.602904,-0.923389,-16.042461,-1.023665,-0.588596,-1.127751,-1.047512,-0.604803,-1.122540,0.411096,-0.465598,-1.687406,0.668334,-0.036723,-0.298494,-0.680354,0.955235,0.987993,0.994254,0.994819,3.932300,-0.998981,-1.172324,-0.763305,-1.153672,SYSTEM_IDENTIFICATION
142.960731,0.008895,0.414557,-0.233094,1.370474,6.051613,-3.618309,2.851463,-0.602904,-0.923389,-16.042461,-1.023665,-0.588596,-1.127751,-1.047512,-0.604803,-1.122540,0.411096,-0.465598,-1.687406,0.668334,-0.036723,-0.298494,-0.680354,0.955235,0.987993,0.994254,0.994819,3.932300,-0.998981,-1.215154,-0.786301,-1.145056,SYSTEM_IDENTIFICATION
142.970589,0.009858,0.527523,-0.278748,1.414499,6.146363,-3.710574,2.789145,-0.583830,-0.933719,-16.073545,-1.088870,-0.634269,-1.122078,-1.097208,-0.638911,-1.119011,0.404686,-0.467368,-1.708160,0.661107,-0.042601,-0.296416,-0.687940,0.942401,0.986128,0.979518,1.000000,3.908047,-0.998981,-1.307227,-0.877157,-1.158859,SYSTEM_IDENTIFICATION
142.980638,0.010049,0.642338,-0.325499,1.457431,6.237195,-3.804294,2.726776,-0.581433,-0.958291,-15.975429,-1.152578,-0.674230,-1.116329,-1.176614,-0.691865,-1.113130,0.397336,-0.469887,-1.729175,0.653667,-0.049066,-0.294132,-0.695556,0.945320,0.981647,0.984975,1.000000,3.911941,-0.998981,-1.328676,-0.855804,-1.138585,SYSTEM_IDENTIFICATION
142.991960,0.011322,0.642338,-0.325499,1.457431,6.237195,-3.804294,2.726776,-0.581433,-0.958291,-15.975429,-1.152578,-0.674230,-1.116329,-1.176614,-0.691865,-1.113130,0.397336,-0.469887,-1.729175,0.653667,-0.049066,-0.294132,-0.695556,0.945320,0.981647,0.984975,1.000000,3.911941,-0.998981,-1.350703,-0.879594,-1.149201,SYSTEM_IDENTIFICATION
143.000675,0.008715,0.700513,-0.349204,1.478473,6.281028,-3.851330,2.695864,-0.562336,-0.956008,-15.924274,-1.184856,-0.699642,-1.114393,-1.211402,-0.723670,-1.109165,0.393353,-0.471459,-1.739699,0.649894,-0.052504,-0.292933,-0.699336,0.938495,0.975771,0.974307,1.000000,3.888573,-0.998981,-1.324743,-0.828124,-1.123244,SYSTEM_IDENTIFICATION
143.010638,0.009963,0.817549,-0.398012,1.519840,6.364185,-3.947225,2.634851,-0.569998,-0.962077,-15.873778,-1.259375,-0.764284,-1.108237,-1.269377,-0.771116,-1.105260,0.384641,-0.475466,-1.761060,0.642133,-0.059959,-0.290424,-0.706912,0.942318,0.979266,0.985824,1.000000,3.907409,-0.998981,-1.360597,-0.850659,-1.118818,SYSTEM_IDENTIFICATION
143.020734,0.010096,0.936971,-0.447335,1.559942,6.443865,-4.043413,2.573819,-0.550681,-0.983068,-15.945135,-1.335599,-0.820269,-1.105345,-1.362699,-0.837314,-1.101980,0.374925,-0.480515,-1.782725,0.634110,-0.068127,-0.287714,-0.714481,0.945164,0.975806,1.000000,0.986935,3.907905,-0.998981,-1.413246,-0.886848,-1.127341,SYSTEM_IDENTIFICATION
143.031406,0.010672,0.936971,-0.447335,1.559942,6.443865,-4.043413,2.573819,-0.550681,-0.983068,-15.945135,-1.335599,-0.820269,-1.105345,-1.362699,-0.837314,-1.101980,0.374925,-0.480515,-1.782725,0.634110,-0.068127,-0.287714,-0.714481,0.945164,0.975806,1.000000,0.986935,3.907905,-0.998981,-1.540259,-0.967641,-1.133104,SYSTEM_IDENTIFICATION
143.040647,0.009241,1.118232,-0.524307,1.618226,6.552663,-4.193624,2.480176,-0.553448,-1.010075,-16.001923,-1.426399,-0.852478,-1.100864,-1.432598,-0.852400,-1.098166,0.358674,-0.489411,-1.815516,0.621659,-0.081355,-0.283125,-0.725783,0.924162,0.969136,0.963295,1.000000,3.856593,-0.998981,-1.502571,-0.925592,-1.105851,SYSTEM_IDENTIFICATION
143.050640,0.009993,1.118232,-0.524307,1.618226,6.552663,-4.193624,2.480176,-0.553448,-1.010075,-16.001923,-1.426399,-0.852478,-1.100864,-1.432598,-0.852400,-1.098166,0.358674,-0.489411,-1.815516,0.621659,-0.081355,-0.283125,-0.725783,0.924162,0.969136,0.963295,1.000000,3.856593,-0.998981,-1.522586,-0.938778,-1.113634,SYSTEM_IDENTIFICATION
143.060637,0.009997,1.240841,-0.577240,1.655696,6.617996,-4.295601,2.418280,-0.534091,-1.016251,-15.871042,-1.489163,-0.882787,-1.097612,-1.518288,-0.901797,-1.094468,0.346868,-0.495967,-1.837362,0.613144,-0.090636,-0.279681,-0.733225,0.944911,0.981454,1.000000,0.996426,3.922792,-0.998981,-1.660201,-1.025911,-1.153411,SYSTEM_IDENTIFICATION
143.070723,0.010086,1.240841,-0.577240,1.655696,6.617996,-4.295601,2.418280,-0.534091,-1.016251,-15.871042,-1.489163,-0.882787,-1.097612,-1.518288,-0.901797,-1.094468,0.346868,-0.495967,-1.837362,0.613144,-0.090636,-0.279681,-0.733225,0.944911,0.981454,1.000000,0.996426,3.922792,-0.998981,-1.718816,-1.044238,-1.133344,SYSTEM_IDENTIFICATION
143.080678,0.009955,1.427092,-0.659220,1.709840,6.704471,-4.451848,2.325497,-0.512867,-1.032751,-15.950123,-1.593488,-0.943098,-1.092622,-1.585067,-0.937012,-1.091039,0.327423,-0.507514,-1.870595,0.599816,-0.105687,-0.273984,-0.744301,0.931270,0.966132,0.973817,1.000000,3.871219,-0.998981,-1.844068,-1.099565,-1.158229,SYSTEM_IDENTIFICATION
143.090678,0.010000,1.489603,-0.687376,1.727384,6.729729,-4.504768,2.294927,-0.517048,-1.042692,-15.849674,-1.631126,-0.969315,-1.090646,-1.641540,-0.975558,-1.088212,0.320494,-0.511834,-1.881741,0.595236,-0.110994,-0.271944,-0.747944,0.925651,0.954057,0.959502,1.000000,3.839211,-0.998981,-1.827300,-1.079890,-1.132266,SYSTEM_IDENTIFICATION
143.100665,0.009987,1.552184,-0.716054,1.744712,6.752962,-4.558105,2.264827,-0.517456,-1.029837,-15.784135,-1.674417,-0.995245,-1.089782,-1.685799,-1.001206,-1.087350,0.313284,-0.516429,-1.892972,0.590561,-0.116483,-0.269816,-0.751578,0.937547,0.966406,0.985711,1.000000,3.889663,-0.998981,-1.750971,-1.040346,-1.114088,SYSTEM_IDENTIFICATION
143.111241,0.010576,1.614822,-0.745256,1.761828,6.773959,-4.611903,2.235398,-0.493567,-1.045450,-15.710639,-1.722994,-1.020575,-1.087822,-1.760905,-1.039099,-1.084895,0.305748,-0.521299,-1.904272,0.585790,-0.122165,-0.267579,-0.755200,0.933948,0.966925,1.000000,0.982646,3.883519,-0.998981,-1.808438,-1.053145,-1.109717,SYSTEM_IDENTIFICATION
143.120642,0.009401,1.678140,-0.774370,1.778509,6.793975,-4.665238,2.206063,-0.488859,-1.050216,-15.755528,-1.773873,-1.046400,-1.086627,-1.810642,-1.063788,-1.084786,0.297874,-0.526453,-1.915649,0.580916,-0.128043,-0.265226,-0.758813,0.933132,0.964481,1.000000,0.979061,3.876674,-0.998981,-1.819842,-1.061224,-1.098613,SYSTEM_IDENTIFICATION
143.130646,0.010004,1.804834,-0.834201,1.811254,6.827443,-4.774524,2.146734,-0.485678,-1.061238,-15.822703,-1.860067,-1.081176,-1.084916,-1.869214,-1.081785,-1.083379,0.281272,-0.537437,-1.938398,0.570943,-0.140238,-0.260192,-0.765935,0.931930,0.969265,1.000000,0.981741,3.882936,-0.998981,-1.955083,-1.096601,-1.127831,SYSTEM_IDENTIFICATION
143.140672,0.010026,1.868178,-0.864930,1.827312,6.840715,-4.830164,2.117167,-0.460884,-1.080005,-15.797324,-1.892169,-1.081724,-1.084748,-1.912687,-1.076938,-1.081879,0.272625,-0.543119,-1.949797,0.565837,-0.146469,-0.257498,-0.769461,0.934201,0.976541,1.000000,0.992496,3.903237,-0.998981,-2.097016,-1.120360,-1.160029,SYSTEM_IDENTIFICATION
143.150598,0.009926,1.932073,-0.895641,1.842966,6.852596,-4.885387,2.087734,-0.465298,-1.079679,-15.854222,-1.918915,-1.078090,-1.083722,-1.938584,-1.083163,-1.081903,0.263797,-0.548870,-1.961189,0.560662,-0.152748,-0.254690,-0.772955,0.934201,0.976541,1.000000,0.992496,3.903237,-0.998981,-2.041195,-1.088041,-1.132580,SYSTEM_IDENTIFICATION
143.160635,0.010037,1.995926,-0.926903,1.858416,6.862204,-4.941389,2.058133,-0.454072,-1.078922,-15.881603,-1.946314,-1.086570,-1.083237,-1.967880,-1.091573,-1.080196,0.254810,-0.554768,-1.972524,0.555434,-0.159090,-0.251798,-0.776390,0.941207,0.965867,0.990415,1.000000,3.897489,-0.998981,-1.926441,-1.052668,-1.111135,SYSTEM_IDENTIFICATION
143.170634,0.009999,2.123434,-0.991101,1.888697,6.874135,-5.055017,1.999345,-0.440811,-1.090336,-15.892010,-2.004350,-1.096876,-1.081273,-2.012911,-1.096928,-1.078941,0.236284,-0.566998,-1.995224,0.544733,-0.172005,-0.245712,-0.783138,0.929131,0.967746,1.000000,0.980385,3.877261,-0.998981,-2.082397,-1.071939,-1.129221,SYSTEM_IDENTIFICATION
143.180678,0.010044,2.187582,-1.023523,1.903316,6.877328,-5.111605,1.970286,-0.427526,-1.108842,-15.864861,-2.036016,-1.101099,-1.081278,-2.055323,-1.105455,-1.078966,0.226720,-0.573315,-2.006593,0.539252,-0.178574,-0.242502,-0.786455,0.928722,0.962615,1.000000,0.976276,3.867613,-0.998981,-2.230914,-1.068547,-1.159561,SYSTEM_IDENTIFICATION
143.190658,0.009980,2.251615,-1.056510,1.917738,6.877943,-5.168515,1.941578,-0.425257,-1.102646,-15.904208,-2.062509,-1.107976,-1.080102,-2.086812,-1.111585,-1.078161,0.216998,-0.579776,-2.017897,0.533715,-0.185197,-0.239205,-0.789703,0.924015,0.961526,1.000000,0.970535,3.856076,-0.998981,-2.150530,-1.037751,-1.133090,SYSTEM_IDENTIFICATION
143.200646,0.009988,2.379261,-1.124190,1.945990,6.871749,-5.283274,1.884978,-0.419496,-1.105890,-15.829114,-2.125738,-1.107319,-1.079345,-2.131898,-1.105441,-1.077554,0.196921,-0.593043,-2.040505,0.522376,-0.198632,-0.232242,-0.796073,0.940939,0.963974,1.000000,0.992388,3.897300,-0.998981,-2.161000,-1.018957,-1.131156,SYSTEM_IDENTIFICATION
143.211907,0.011261,2.379261,-1.124190,1.945990,6.871749,-5.283274,1.884978,-0.419496,-1.105890,-15.829114,-2.125738,-1.107319,-1.079345,-2.131898,-1.105441,-1.077554,0.196921,-0.593043,-2.040505,0.522376,-0.198632,-0.232242,-0.796073,0.940939,0.963974,1.000000,0.992388,3.897300,-0.998981,-2.312808,-0.990181,-1.157838,SYSTEM_IDENTIFICATION
143.220660,0.008753,2.507143,-1.193239,1.973092,6.856834,-5.397042,1.830040,-0.417077,-1.116930,-15.854402,-2.181819,-1.097380,-1.079668,-2.190098,-1.095874,-1.078006,0.176102,-0.606563,-2.063012,0.510727,-0.212177,-0.224786,-0.802253,0.948620,0.953522,1.000000,0.995592,3.897735,-0.998981,-2.211358,-0.957271,-1.133810,SYSTEM_IDENTIFICATION
143.230680,0.010020,2.507143,-1.193239,1.973092,6.856834,-5.397042,1.830040,-0.417077,-1.116930,-15.854402,-2.181819,-1.097380,-1.079668,-2.190098,-1.095874,-1.078006,0.176102,-0.606563,-2.063012,0.510727,-0.212177,-0.224786,-0.802253,0.948620,0.953522,1.000000,0.995592,3.897735,-0.998981,-2.211099,-0.929767,-1.133831,SYSTEM_IDENTIFICATION
143.240667,0.009987,2.697738,-1.300728,2.012148,6.815484,-5.567928,1.750198,-0.393321,-1.124480,-15.762757,-2.303493,-1.062121,-1.078602,-2.311252,-1.057543,-1.076732,0.142882,-0.627183,-2.096507,0.492616,-0.232742,-0.212402,-0.811201,0.918748,0.952802,1.000000,0.966749,3.838299,-0.998981,-2.065854,-0.914545,-1.119926,SYSTEM_IDENTIFICATION
143.250653,0.009986,2.697738,-1.300728,2.012148,6.815484,-5.567928,1.750198,-0.393321,-1.124480,-15.762757,-2.303493,-1.062121,-1.078602,-2.311252,-1.057543,-1.076732,0.142882,-0.627183,-2.096507,0.492616,-0.232742,-0.212402,-0.811201,0.918748,0.952802,1.000000,0.966749,3.838299,-0.998981,-2.205421,-0.816508,-1.159395,SYSTEM_IDENTIFICATION
143.260662,0.010009,2.761024,-1.337448,2.024683,6.797157,-5.623534,1.725609,-0.381635,-1.116861,-15.635883,-2.327022,-1.047123,-1.079484,-2.331860,-1.042639,-1.078557,0.131339,-0.634035,-2.107563,0.486427,-0.239586,-0.207957,-0.814089,0.917238,0.932494,1.000000,0.947625,3.797357,-0.998981,-2.078691,-0.841173,-1.118312,SYSTEM_IDENTIFICATION
143.270776,0.010114,2.824024,-1.374729,2.037061,6.776284,-5.678691,1.702022,-0.361717,-1.127448,-15.507490,-2.344884,-1.030218,-1.080129,-2.356103,-1.011748,-1.077880,0.119682,-0.640871,-2.118590,0.480166,-0.246390,-0.203399,-0.816922,0.916489,0.934720,1.000000,0.950371,3.801580,-0.998981,-2.061242,-0.800273,-1.127535,SYSTEM_IDENTIFICATION
143.280688,0.009912,2.886718,-1.412563,2.049287,6.752932,-5.733175,1.679519,-0.354687,-1.131341,-15.432998,-2.359284,-1.005149,-1.079757,-2.368700,-0.981117,-1.078032,0.107927,-0.647628,-2.129570,0.473845,-0.253122,-0.198723,-0.819701,0.899442,0.953763,1.000000,0.951574,3.804780,-0.998981,-2.065588,-0.771087,-1.131796,SYSTEM_IDENTIFICATION
143.290732,0.010044,3.011721,-1.489304,2.072928,6.699881,-5.839366,1.637069,-0.341811,-1.130577,-15.341753,-2.368791,-0.947126,-1.081318,-2.367290,-0.940812,-1.079798,0.084316,-0.660779,-2.151377,0.461061,-0.266260,-0.189079,-0.825092,0.900608,0.952969,1.000000,0.952133,3.805711,-0.998981,-2.057687,-0.738344,-1.134013,SYSTEM_IDENTIFICATION
